GenBank_id;country
JQ703592.1;NA
JQ703593.1;NA
JQ703594.1;NA
JQ703595.1;NA
JQ703596.1;NA
JQ703597.1;NA
JQ703598.1;NA
JQ703599.1;NA
JQ703600.1;NA
JQ703601.1;NA
JQ703602.1;NA
JQ703603.1;NA
JQ703604.1;NA
JQ703605.1;NA
JQ703606.1;NA
JQ703607.1;NA
JQ703608.1;NA
JQ703609.1;NA
JQ703610.1;NA
JQ703611.1;NA
JQ703612.1;NA
JQ703613.1;NA
JQ703614.1;NA
JQ703616.1;NA
JQ703617.1;NA
JQ703618.1;NA
JQ703619.1;NA
JQ703620.1;NA
JQ703621.1;NA
JQ703622.1;NA
JQ703623.1;NA
JQ703624.1;NA
JQ703625.1;NA
JQ703626.1;NA
JQ703627.1;NA
JQ703628.1;NA
JQ703629.1;NA
JQ703630.1;NA
JQ703631.1;NA
JQ703632.1;NA
JQ703633.1;NA
JQ703634.1;NA
JQ703635.1;NA
JQ703636.1;NA
JQ703637.1;NA
JQ703638.1;NA
JQ703639.1;NA
JQ703640.1;NA
JQ703641.1;NA
JQ703642.1;NA
JQ703643.1;NA
JQ703644.1;NA
JQ703645.1;NA
JQ703646.1;NA
JQ703647.1;NA
JQ703648.1;NA
JQ703649.1;NA
JQ703650.1;NA
JQ703651.1;NA
JQ703652.1;NA
JQ703653.1;NA
JQ703654.1;NA
JQ703655.1;NA
JQ703656.1;NA
JQ703657.1;NA
JQ703658.1;NA
JQ703659.1;NA
JQ703660.1;NA
JQ703661.1;NA
JQ703662.1;NA
JQ703663.1;NA
JQ703664.1;NA
JQ703665.1;NA
JQ703666.1;NA
JQ703667.1;NA
JQ703668.1;NA
JQ703669.1;NA
JQ703670.1;NA
JQ703671.1;NA
JQ703672.1;NA
JQ703673.1;NA
JQ703674.1;NA
JQ703675.1;NA
JQ703676.1;NA
JQ703677.1;NA
JQ703678.1;NA
JQ703679.1;NA
JQ703680.1;NA
JQ703681.1;NA
JQ703682.1;NA
JQ703683.1;NA
JQ703684.1;NA
JQ703685.1;NA
JQ703686.1;NA
JQ703687.1;NA
JQ703688.1;NA
JQ703689.1;NA
JQ703690.1;NA
JQ703691.1;NA
JQ703692.1;NA
JQ703693.1;NA
JQ703694.1;NA
JQ703695.1;NA
JQ703696.1;NA
JQ703697.1;NA
JQ703698.1;NA
JQ703699.1;NA
JQ703700.1;NA
JQ703701.1;NA
JQ703702.1;NA
JQ703703.1;NA
JQ703704.1;NA
JQ703705.1;NA
JQ703706.1;NA
JQ703707.1;NA
JQ703708.1;NA
JQ703709.1;NA
JQ703710.1;NA
JQ703711.1;NA
JQ703712.1;NA
JQ703713.1;NA
JQ703714.1;NA
JQ703715.1;NA
JQ703716.1;NA
JQ703717.1;NA
JQ703718.1;NA
JQ703719.1;NA
JQ703720.1;NA
JQ703721.1;NA
JQ703722.1;NA
JQ703723.1;NA
JQ703724.1;NA
JQ703725.1;NA
JQ703726.1;NA
JQ703727.1;NA
JQ703728.1;NA
JQ703729.1;NA
JQ703730.1;NA
JQ703731.1;NA
JQ703732.1;NA
JQ703733.1;NA
JQ703734.1;NA
JQ703735.1;NA
JQ703736.1;NA
JQ703737.1;NA
JQ703738.1;NA
JQ703739.1;NA
JQ703740.1;NA
JQ703741.1;NA
JQ703742.1;NA
JQ703743.1;NA
JQ703744.1;NA
JQ703745.1;NA
JQ703747.1;NA
JQ703748.1;NA
JQ703749.1;NA
JQ703750.1;NA
JQ703751.1;NA
JQ703752.1;NA
JQ703753.1;NA
JQ703754.1;NA
JQ703755.1;NA
JQ703756.1;NA
JQ703757.1;NA
JQ703758.1;NA
JQ703759.1;NA
JQ703760.1;NA
JQ703761.1;NA
JQ703762.1;NA
JQ703763.1;NA
JQ703764.1;NA
JQ703765.1;NA
JQ703766.1;NA
JQ703767.1;NA
JQ703768.1;NA
JQ703769.1;NA
JQ703770.1;NA
JQ703771.1;NA
JQ703772.1;NA
JQ703773.1;NA
JQ703774.1;NA
JQ703775.1;NA
JQ703776.1;NA
JQ703777.1;NA
JQ703778.1;NA
JQ703779.1;NA
JQ703780.1;NA
JQ703781.1;NA
JQ703782.1;NA
JQ703783.1;NA
JQ703784.1;NA
JQ703785.1;NA
JQ703786.1;NA
JQ703787.1;NA
JQ703788.1;NA
JQ703789.1;NA
JQ703790.1;NA
JQ703791.1;NA
JQ703792.1;NA
JQ703793.1;NA
JQ703794.1;NA
JQ703795.1;NA
JQ703796.1;NA
JQ703797.1;NA
JQ703798.1;NA
JQ703799.1;NA
JQ703800.1;NA
JQ703801.1;NA
JQ703802.1;NA
JQ703803.1;NA
JQ703804.1;NA
JQ703805.1;NA
JQ703806.1;NA
JQ703807.1;NA
JQ703808.1;NA
JQ703809.1;NA
JQ703810.1;NA
JQ703811.1;NA
JQ703812.1;NA
JQ703813.1;NA
JQ703814.1;NA
JQ703815.1;NA
JQ703816.1;NA
JQ703817.1;NA
JQ703818.1;NA
JQ703819.1;NA
JQ703820.1;NA
JQ703821.1;NA
JQ703822.1;NA
JQ703823.1;NA
JQ703824.1;NA
JQ703825.1;NA
JQ703826.1;NA
JQ703827.1;NA
JQ703828.1;NA
JQ703829.1;NA
JQ703830.1;NA
JQ703831.1;NA
JQ703832.1;NA
JQ703833.1;NA
JQ703834.1;NA
JQ703835.1;NA
JQ703836.1;NA
JQ703837.1;NA
JQ703838.1;NA
JQ703839.1;NA
JQ703840.1;NA
JQ703841.1;NA
JQ703842.1;NA
JQ703843.1;NA
JQ703844.1;NA
JQ703845.1;NA
JQ703846.1;NA
JQ703847.1;NA
JQ703848.1;NA
JQ703849.1;NA
JQ703850.1;NA
JQ703851.1;NA
JQ703852.1;NA
JQ703853.1;NA
JQ703854.1;NA
JQ703855.1;NA
JQ703856.1;NA
JQ703857.1;NA
JQ703858.1;NA
JQ703859.1;NA
JQ703860.1;NA
JQ703861.1;NA
JQ703862.1;NA
JQ703863.1;NA
JQ703864.1;NA
JQ703865.1;NA
JQ703866.1;NA
JQ703867.1;NA
JQ703868.1;NA
JQ703869.1;NA
JQ703870.1;NA
JQ703871.1;NA
JQ703872.1;NA
JQ703873.1;NA
JQ703874.1;NA
JQ703875.1;NA
JQ703876.1;NA
JQ703877.1;NA
JQ703878.1;NA
JQ703879.1;NA
JQ703880.1;NA
JQ703881.1;NA
JQ703882.1;NA
JQ703883.1;NA
JQ703884.1;NA
JQ703885.1;NA
JQ703886.1;NA
JQ703887.1;NA
JQ703888.1;NA
JQ703889.1;NA
JQ703890.1;NA
JQ703891.1;NA
JQ703892.1;NA
JQ703893.1;NA
JQ703894.1;NA
JQ703895.1;NA
JQ703896.1;NA
JQ703897.1;NA
JQ703898.1;NA
JQ703899.1;NA
JQ703900.1;NA
JQ703901.1;NA
JQ703902.1;NA
JQ703903.1;NA
JQ703904.1;NA
JQ703905.1;NA
JQ703906.1;NA
JQ703907.1;NA
JQ703908.1;NA
JQ703909.1;NA
JQ703910.1;NA
JQ703911.1;NA
JQ703912.1;NA
JQ703913.1;NA
JQ703914.1;NA
JQ703915.1;NA
JQ703916.1;NA
JQ703917.1;NA
JQ703918.1;NA
JQ703919.1;NA
JQ703920.1;NA
JQ703921.1;NA
JQ703922.1;NA
JQ703923.1;NA
JQ703924.1;NA
JQ703925.1;NA
JQ703926.1;NA
JQ703927.1;NA
JQ703928.1;NA
JQ703929.1;NA
JQ703930.1;NA
JQ703931.1;NA
JQ703932.1;NA
JQ703933.1;NA
JQ703934.1;NA
JQ703935.1;NA
JQ703936.1;NA
JQ703937.1;NA
JQ703938.1;NA
JQ703939.1;NA
JQ703940.1;NA
JQ703941.1;NA
JQ703942.1;NA
JQ703943.1;NA
JQ703944.1;NA
JQ703945.1;NA
JQ703946.1;NA
JQ703947.1;NA
JQ703948.1;NA
JQ703949.1;NA
JQ703950.1;NA
JQ703951.1;NA
JQ703952.1;NA
JQ703953.1;NA
JQ703954.1;NA
JQ703955.1;NA
JQ703956.1;NA
JQ703957.1;NA
JQ703958.1;NA
JQ703959.1;NA
JQ703960.1;NA
JQ703961.1;NA
JQ703962.1;NA
JQ703963.1;NA
JQ703964.1;NA
JQ703965.1;NA
JQ703966.1;NA
JQ703967.1;NA
JQ703968.1;NA
JQ703969.1;NA
JQ703970.1;NA
JQ703971.1;NA
JQ703972.1;NA
JQ703973.1;NA
JQ703974.1;NA
JQ703975.1;NA
JQ703976.1;NA
JQ703977.1;NA
JQ703978.1;NA
JQ703979.1;NA
JQ703980.1;NA
JQ703981.1;NA
JQ703982.1;NA
JQ703983.1;NA
JQ703984.1;NA
JQ703985.1;NA
JQ703986.1;NA
JQ703987.1;NA
JQ703988.1;NA
JQ703989.1;NA
JQ703990.1;NA
JQ703991.1;NA
JQ703992.1;NA
JQ703993.1;NA
JQ703994.1;NA
JQ703995.1;NA
JQ703996.1;NA
JQ703997.1;NA
JQ703998.1;NA
JQ703999.1;NA
JQ704000.1;NA
JQ704001.1;NA
JQ704002.1;NA
JQ704003.1;NA
JQ704004.1;NA
JQ704005.1;NA
JQ704006.1;NA
JQ704007.1;NA
JQ704008.1;NA
JQ704009.1;NA
JQ704010.1;NA
JQ704011.1;NA
JQ704012.1;NA
JQ704013.1;NA
JQ704014.1;NA
JQ704015.1;NA
JQ704016.1;NA
JQ704017.1;NA
JQ704018.1;NA
JQ704019.1;NA
JQ704020.1;NA
JQ704021.1;NA
JQ704022.1;NA
JQ704023.1;NA
JQ704024.1;NA
JQ704025.1;NA
JQ704026.1;NA
JQ704027.1;NA
JQ704028.1;NA
JQ704029.1;NA
JQ704030.1;NA
JQ704031.1;NA
JQ704032.1;NA
JQ704033.1;NA
JQ704034.1;NA
JQ704035.1;NA
JQ704036.1;NA
JQ704037.1;NA
JQ704038.1;NA
JQ704039.1;NA
JQ704040.1;NA
JQ704041.1;NA
JQ704042.1;NA
JQ704043.1;NA
JQ704044.1;NA
JQ704045.1;NA
JQ704046.1;NA
JQ704047.1;NA
JQ704048.1;NA
JQ704049.1;NA
JQ704050.1;NA
JQ704051.1;NA
JQ704052.1;NA
JQ704053.1;NA
JQ704054.1;NA
JQ704055.1;NA
JQ704056.1;NA
JQ704057.1;NA
JQ704058.1;NA
JQ704059.1;NA
JQ704060.1;NA
JQ704061.1;NA
JQ704062.1;NA
JQ704063.1;NA
JQ704064.1;NA
JQ704065.1;NA
JQ704066.1;NA
JQ704067.1;NA
JQ704068.1;NA
JQ704069.1;NA
JQ704070.1;NA
JQ704071.1;NA
JQ704072.1;NA
JQ704073.1;NA
JQ704074.1;NA
JQ704075.1;NA
JQ704076.1;NA
JQ704077.1;NA
JQ704078.1;NA
JQ704079.1;NA
JQ704080.1;NA
JQ704081.1;NA
JQ704082.1;NA
JQ704083.1;NA
JQ704084.1;NA
JQ704085.1;NA
JQ704086.1;NA
JQ704087.1;NA
JQ704088.1;NA
JQ704089.1;NA
JQ704090.1;NA
JQ704091.1;NA
JQ704092.1;NA
JQ704093.1;NA
JQ704094.1;NA
JQ704095.1;NA
JQ704096.1;NA
JQ704097.1;NA
JQ704098.1;NA
JQ704099.1;NA
JQ704100.1;NA
JQ704101.1;NA
JQ704102.1;NA
JQ704103.1;NA
JQ704104.1;NA
JQ704105.1;NA
JQ704106.1;NA
JQ704107.1;NA
JQ704108.1;NA
JQ704109.1;NA
JQ704110.1;NA
JQ704111.1;NA
JQ704112.1;NA
JQ704113.1;NA
JQ704114.1;NA
JQ704115.1;NA
JQ704116.1;NA
JQ704117.1;NA
JQ704118.1;NA
JQ704119.1;NA
JQ704120.1;NA
JQ704121.1;NA
JQ704122.1;NA
JQ704123.1;NA
JQ704124.1;NA
JQ704125.1;NA
JQ704126.1;NA
JQ704127.1;NA
JQ704128.1;NA
JQ704129.1;NA
JQ704130.1;NA
JQ704131.1;NA
JQ704132.1;NA
JQ704133.1;NA
JQ704134.1;NA
JQ704135.1;NA
JQ704136.1;NA
JQ704137.1;NA
JQ704138.1;NA
JQ704139.1;NA
JQ704140.1;NA
JQ704141.1;NA
JQ704142.1;NA
JQ704143.1;NA
JQ704144.1;NA
JQ704145.1;NA
JQ704146.1;NA
JQ704147.1;NA
JQ704148.1;NA
JQ704149.1;NA
JQ704150.1;NA
JQ704151.1;NA
JQ704152.1;NA
JQ704153.1;NA
JQ704154.1;NA
JQ704155.1;NA
JQ704156.1;NA
JQ704157.1;NA
JQ704158.1;NA
JQ704159.1;NA
JQ704160.1;NA
JQ704161.1;NA
JQ704162.1;NA
JQ704163.1;NA
JQ704164.1;NA
JQ704165.1;NA
JQ704166.1;NA
JQ704167.1;NA
JQ704168.1;NA
JQ704169.1;NA
JQ704170.1;NA
JQ704171.1;NA
JQ704172.1;NA
JQ704173.1;NA
JQ704174.1;NA
JQ704175.1;NA
JQ704176.1;NA
JQ704177.1;NA
JQ704178.1;NA
JQ704179.1;NA
JQ704180.1;NA
JQ704181.1;NA
JQ704182.1;NA
JQ704183.1;NA
JQ704184.1;NA
JQ704185.1;NA
JQ704186.1;NA
JQ704187.1;NA
JQ704188.1;NA
JQ704189.1;NA
JQ704190.1;NA
JQ704191.1;NA
JQ704192.1;NA
JQ704193.1;NA
JQ704194.1;NA
JQ704195.1;NA
JQ704196.1;NA
JQ704197.1;NA
JQ704198.1;NA
JQ704199.1;NA
JQ704200.1;NA
JQ704201.1;NA
JQ704202.1;NA
JQ704203.1;NA
JQ704204.1;NA
JQ704205.1;NA
JQ704206.1;NA
JQ704207.1;NA
JQ704208.1;NA
JQ704209.1;NA
JQ704210.1;NA
JQ704211.1;NA
JQ704212.1;NA
JQ704213.1;NA
JQ704214.1;NA
JQ704215.1;NA
JQ704216.1;NA
JQ704217.1;NA
JQ704218.1;NA
JQ704219.1;NA
JQ704220.1;NA
JQ704221.1;NA
JQ704222.1;NA
JQ704223.1;NA
JQ704224.1;NA
JQ704225.1;NA
JQ704226.1;NA
JQ704227.1;NA
JQ704228.1;NA
JQ704229.1;NA
JQ704230.1;NA
JQ704231.1;NA
JQ704232.1;NA
JQ704233.1;NA
JQ704234.1;NA
JQ704235.1;NA
JQ704236.1;NA
JQ704237.1;NA
JQ704238.1;NA
JQ704239.1;NA
JQ704240.1;NA
JQ704241.1;NA
JQ704242.1;NA
JQ704243.1;NA
JQ704244.1;NA
JQ704245.1;NA
JQ704246.1;NA
JQ704247.1;NA
JQ704248.1;NA
JQ704249.1;NA
JQ704250.1;NA
JQ704251.1;NA
JQ704252.1;NA
JQ704253.1;NA
JQ704254.1;NA
JQ704255.1;NA
JQ704256.1;NA
JQ704257.1;NA
JQ704258.1;NA
JQ704259.1;NA
JQ704260.1;NA
JQ704261.1;NA
JQ704262.1;NA
JQ704263.1;NA
JQ704264.1;NA
JQ704265.1;NA
JQ704266.1;NA
JQ704267.1;NA
JQ704268.1;NA
JQ704269.1;NA
JQ704270.1;NA
JQ704271.1;NA
JQ704272.1;NA
JQ704273.1;NA
JQ704274.1;NA
JQ704275.1;NA
JQ704276.1;NA
JQ704277.1;NA
JQ704278.1;NA
JQ704279.1;NA
JQ704280.1;NA
JQ704281.1;NA
JQ704282.1;NA
JQ704283.1;NA
JQ704284.1;NA
JQ704285.1;NA
JQ704286.1;NA
JQ704287.1;NA
JQ704288.1;NA
JQ704289.1;NA
JQ704290.1;NA
JQ704291.1;NA
JQ704292.1;NA
JQ704293.1;NA
JQ704294.1;NA
JQ704295.1;NA
JQ704296.1;NA
JQ704297.1;NA
JQ704298.1;NA
JQ704299.1;NA
JQ704300.1;NA
JQ704301.1;NA
JQ704302.1;NA
JQ704303.1;NA
JQ704304.1;NA
JQ704305.1;NA
JQ704306.1;NA
JQ704307.1;NA
JQ704308.1;NA
JQ704309.1;NA
JQ704310.1;NA
JQ704311.1;NA
JQ704312.1;NA
JQ704313.1;NA
JQ704314.1;NA
JQ704315.1;NA
JQ704316.1;NA
JQ704317.1;NA
JQ704318.1;NA
JQ704319.1;NA
JQ704320.1;NA
JQ704321.1;NA
JQ704322.1;NA
JQ704323.1;NA
JQ704324.1;NA
JQ704325.1;NA
JQ704326.1;NA
JQ704327.1;NA
JQ704328.1;NA
JQ704329.1;NA
JQ704330.1;NA
JQ704331.1;NA
JQ704332.1;NA
JQ704333.1;NA
JQ704334.1;NA
JQ704335.1;NA
JQ704336.1;NA
JQ704337.1;NA
JQ704338.1;NA
JQ704339.1;NA
JQ704340.1;NA
JQ704341.1;NA
JQ704342.1;NA
JQ704343.1;NA
JQ704344.1;NA
JQ704345.1;NA
JQ704346.1;NA
JQ704347.1;NA
JQ704348.1;NA
JQ704349.1;NA
JQ704350.1;NA
JQ704351.1;NA
JQ704352.1;NA
JQ704353.1;NA
JQ704354.1;NA
JQ704355.1;NA
JQ704356.1;NA
JQ704357.1;NA
JQ704358.1;NA
JQ704359.1;NA
JQ704360.1;NA
JQ704361.1;NA
JQ704362.1;NA
JQ704363.1;NA
JQ704364.1;NA
JQ704365.1;NA
JQ704366.1;NA
JQ704367.1;NA
JQ704368.1;NA
JQ704369.1;NA
JQ704370.1;NA
JQ704371.1;NA
JQ704372.1;NA
JQ704373.1;NA
JQ704374.1;NA
JQ704375.1;NA
JQ704376.1;NA
JQ704377.1;NA
JQ704378.1;NA
JQ704379.1;NA
JQ704380.1;NA
JQ704381.1;NA
JQ704382.1;NA
JQ704383.1;NA
JQ704384.1;NA
JQ704385.1;NA
JQ704386.1;NA
JQ704387.1;NA
JQ704388.1;NA
JQ704389.1;NA
JQ704390.1;NA
JQ704391.1;NA
JQ704392.1;NA
JQ704393.1;NA
JQ704394.1;NA
JQ704395.1;NA
JQ704396.1;NA
JQ704397.1;NA
JQ704398.1;NA
JQ704399.1;NA
JQ704400.1;NA
JQ704401.1;NA
JQ704402.1;NA
JQ704403.1;NA
JQ704404.1;NA
JQ704405.1;NA
JQ704406.1;NA
JQ704407.1;NA
JQ704408.1;NA
JQ704409.1;NA
JQ704410.1;NA
JQ704411.1;NA
JQ704412.1;NA
JQ704413.1;NA
JQ704414.1;NA
JQ704415.1;NA
JQ704416.1;NA
JQ704417.1;NA
JQ704418.1;NA
JQ704419.1;NA
JQ704420.1;NA
JQ704421.1;NA
JQ704422.1;NA
JQ704423.1;NA
JQ704424.1;NA
JQ704425.1;NA
JQ704426.1;NA
JQ704427.1;NA
JQ704428.1;NA
JQ704429.1;NA
JQ704430.1;NA
JQ704431.1;NA
JQ704432.1;NA
JQ704433.1;NA
JQ704434.1;NA
JQ704435.1;NA
JQ704436.1;NA
JQ704437.1;NA
JQ704438.1;NA
JQ704439.1;NA
JQ704440.1;NA
JQ704441.1;NA
JQ704442.1;NA
JQ704443.1;NA
JQ704444.1;NA
JQ704445.1;NA
JQ704446.1;NA
JQ704447.1;NA
JQ704448.1;NA
JQ704449.1;NA
JQ704450.1;NA
JQ704451.1;NA
JQ704452.1;NA
JQ704453.1;NA
JQ704454.1;NA
JQ704455.1;NA
JQ704456.1;NA
JQ704457.1;NA
JQ704458.1;NA
JQ704459.1;NA
JQ704460.1;NA
JQ704461.1;NA
JQ704462.1;NA
JQ704463.1;NA
JQ704464.1;NA
JQ704465.1;NA
JQ704466.1;NA
JQ704467.1;NA
JQ704468.1;NA
JQ704469.1;NA
JQ704470.1;NA
JQ704471.1;NA
JQ704472.1;NA
JQ704473.1;NA
JQ704474.1;NA
JQ704475.1;NA
JQ704476.1;NA
JQ704477.1;NA
JQ704478.1;NA
JQ704479.1;NA
JQ704480.1;NA
JQ704481.1;NA
JQ704482.1;NA
JQ704483.1;NA
JQ704484.1;NA
JQ704485.1;NA
JQ704486.1;NA
JQ704487.1;NA
JQ704488.1;NA
JQ704489.1;NA
JQ704490.1;NA
JQ704491.1;NA
JQ704492.1;NA
JQ704493.1;NA
JQ704494.1;NA
JQ704495.1;NA
JQ704496.1;NA
JQ704497.1;NA
JQ704498.1;NA
JQ704499.1;NA
JQ704500.1;NA
JQ704501.1;NA
JQ704502.1;NA
JQ704503.1;NA
JQ704504.1;NA
JQ704505.1;NA
JQ704506.1;NA
JQ704507.1;NA
JQ704508.1;NA
JQ704509.1;NA
JQ704510.1;NA
JQ704511.1;NA
JQ704512.1;NA
JQ704513.1;NA
JQ704514.1;NA
JQ704515.1;NA
JQ704516.1;NA
JQ704517.1;NA
JQ704518.1;NA
JQ704519.1;NA
JQ704520.1;NA
JQ704521.1;NA
JQ704522.1;NA
JQ704523.1;NA
JQ704524.1;NA
JQ704525.1;NA
JQ704526.1;NA
JQ704527.1;NA
JQ704528.1;NA
JQ704529.1;NA
JQ704530.1;NA
JQ704531.1;NA
JQ704532.1;NA
JQ704533.1;NA
JQ704534.1;NA
JQ704535.1;NA
JQ704536.1;NA
JQ704537.1;NA
JQ704538.1;NA
JQ704539.1;NA
JQ704540.1;NA
JQ704541.1;NA
JQ704542.1;NA
JQ704543.1;NA
JQ704544.1;NA
JQ704545.1;NA
JQ704546.1;NA
JQ704547.1;NA
JQ704548.1;NA
JQ704549.1;NA
JQ704550.1;NA
JQ704551.1;NA
JQ704552.1;NA
JQ704553.1;NA
JQ704554.1;NA
JQ704555.1;NA
JQ704556.1;NA
JQ704557.1;NA
JQ704558.1;NA
JQ704559.1;NA
JQ704560.1;NA
JQ704561.1;NA
JQ704562.1;NA
JQ704563.1;NA
JQ704564.1;NA
JQ704565.1;NA
JQ704566.1;NA
JQ704567.1;NA
JQ704568.1;NA
JQ704569.1;NA
JQ704570.1;NA
JQ704571.1;NA
JQ704572.1;NA
JQ704573.1;NA
JQ704574.1;NA
JQ704575.1;NA
JQ704576.1;NA
JQ704577.1;NA
JQ704578.1;NA
JQ704579.1;NA
JQ704580.1;NA
JQ704581.1;NA
JQ704582.1;NA
JQ704583.1;NA
JQ704584.1;NA
JQ704585.1;NA
JQ704586.1;NA
JQ704587.1;NA
JQ704588.1;NA
JQ704589.1;NA
JQ704590.1;NA
JQ704591.1;NA
JQ704592.1;NA
JQ704593.1;NA
JQ704594.1;NA
JQ704595.1;NA
JQ704596.1;NA
JQ704597.1;NA
JQ704598.1;NA
JQ704599.1;NA
JQ704600.1;NA
JQ704601.1;NA
JQ704602.1;NA
JQ704603.1;NA
JQ704604.1;NA
JQ704605.1;NA
JQ704606.1;NA
JQ704607.1;NA
JQ704608.1;NA
JQ704609.1;NA
JQ704610.1;NA
JQ704611.1;NA
JQ704612.1;NA
JQ704613.1;NA
JQ704614.1;NA
JQ704615.1;NA
JQ704616.1;NA
JQ704617.1;NA
JQ704618.1;NA
JQ704619.1;NA
JQ704620.1;NA
JQ704621.1;NA
JQ704622.1;NA
JQ704623.1;NA
JQ704624.1;NA
JQ704625.1;NA
JQ704626.1;NA
JQ704627.1;NA
JQ704628.1;NA
JQ704629.1;NA
JQ704630.1;NA
JQ704631.1;NA
JQ704632.1;NA
JQ704633.1;NA
JQ704634.1;NA
JQ704635.1;NA
JQ704636.1;NA
JQ704637.1;NA
JQ704638.1;NA
JQ704639.1;NA
JQ704640.1;NA
JQ704641.1;NA
JQ704642.1;NA
JQ704643.1;NA
JQ704644.1;NA
JQ704645.1;NA
JQ704646.1;NA
JQ704647.1;NA
JQ704648.1;NA
JQ704649.1;NA
JQ704650.1;NA
JQ704651.1;NA
JQ704652.1;NA
JQ704653.1;NA
JQ704654.1;NA
JQ704655.1;NA
JQ704656.1;NA
JQ704657.1;NA
JQ704658.1;NA
JQ704659.1;NA
JQ704660.1;NA
JQ704661.1;NA
JQ704662.1;NA
JQ704663.1;NA
JQ704664.1;NA
JQ704665.1;NA
JQ704666.1;NA
JQ704667.1;NA
JQ704668.1;NA
JQ704669.1;NA
JQ704670.1;NA
JQ704671.1;NA
JQ704672.1;NA
JQ704673.1;NA
JQ704674.1;NA
JQ704675.1;NA
JQ704676.1;NA
JQ704677.1;NA
JQ704678.1;NA
JQ704679.1;NA
JQ704680.1;NA
JQ704681.1;NA
JQ704682.1;NA
JQ704683.1;NA
JQ704684.1;NA
JQ704685.1;NA
JQ704686.1;NA
JQ704687.1;NA
JQ704688.1;NA
JQ704689.1;NA
JQ704690.1;NA
JQ704691.1;NA
JQ704692.1;NA
JQ704693.1;NA
JQ704694.1;NA
JQ704695.1;NA
JQ704696.1;NA
JQ704697.1;NA
JQ704698.1;NA
JQ704699.1;NA
JQ704700.1;NA
JQ704701.1;NA
JQ704702.1;NA
JQ704703.1;NA
JQ704704.1;NA
JQ704705.1;NA
JQ704706.1;NA
JQ704707.1;NA
JQ704708.1;NA
JQ704709.1;NA
JQ704710.1;NA
JQ704711.1;NA
JQ704712.1;NA
JQ704713.1;NA
JQ704714.1;NA
JQ704715.1;NA
JQ704716.1;NA
JQ704717.1;NA
JQ704718.1;NA
JQ704719.1;NA
JQ704720.1;NA
JQ704721.1;NA
JQ704722.1;NA
JQ704723.1;NA
JQ704724.1;NA
JQ704725.1;NA
JQ704726.1;NA
JQ704727.1;NA
JQ704728.1;NA
JQ704729.1;NA
JQ704730.1;NA
JQ704731.1;NA
JQ704732.1;NA
JQ704733.1;NA
JQ704734.1;NA
JQ704735.1;NA
JQ704736.1;NA
JQ704737.1;NA
JQ704738.1;NA
JQ704739.1;NA
JQ704740.1;NA
JQ704741.1;NA
JQ704742.1;NA
JQ704743.1;NA
JQ704744.1;NA
JQ704745.1;NA
JQ704746.1;NA
JQ704747.1;NA
JQ704748.1;NA
JQ704749.1;NA
JQ704750.1;NA
JQ704751.1;NA
JQ704752.1;NA
JQ704753.1;NA
JQ704754.1;NA
JQ704755.1;NA
JQ704756.1;NA
JQ704757.1;NA
JQ704758.1;NA
JQ704759.1;NA
JQ704760.1;NA
JQ704761.1;NA
JQ704762.1;NA
JQ704763.1;NA
JQ704764.1;NA
JQ704765.1;NA
JQ704766.1;NA
JQ704767.1;NA
JQ704768.1;NA
JQ704769.1;NA
JQ704770.1;NA
JQ704771.1;NA
JQ704772.1;NA
JQ704773.1;NA
JQ704774.1;NA
JQ704775.1;NA
JQ704776.1;NA
JQ704777.1;NA
JQ704778.1;NA
JQ704779.1;NA
JQ704780.1;NA
JQ704781.1;NA
JQ704782.1;NA
JQ704783.1;NA
JQ704784.1;NA
JQ704785.1;NA
JQ704786.1;NA
JQ704787.1;NA
JQ704788.1;NA
JQ704789.1;NA
JQ704790.1;NA
JQ704791.1;NA
JQ704792.1;NA
JQ704793.1;NA
JQ704794.1;NA
JQ704795.1;NA
JQ704796.1;NA
JQ704797.1;NA
JQ704798.1;NA
JQ704799.1;NA
JQ704800.1;NA
JQ704801.1;NA
JQ704802.1;NA
JQ704803.1;NA
JQ704804.1;NA
JQ704805.1;NA
JQ704806.1;NA
JQ704807.1;NA
JQ704808.1;NA
JQ704809.1;NA
JQ704810.1;NA
JQ704811.1;NA
JQ704812.1;NA
JQ704813.1;NA
JQ704814.1;NA
JQ704815.1;NA
JQ704816.1;NA
JQ704817.1;NA
JQ704818.1;NA
JQ704819.1;NA
JQ704820.1;NA
JQ704821.1;NA
JQ704822.1;NA
JQ704823.1;NA
JQ704824.1;NA
JQ704825.1;NA
JQ704826.1;NA
JQ704827.1;NA
JQ704828.1;NA
JQ704829.1;NA
JQ704830.1;NA
JQ704831.1;NA
JQ704832.1;NA
JQ704833.1;NA
JQ704834.1;NA
JQ704835.1;NA
JQ704836.1;NA
JQ704837.1;NA
JQ704838.1;NA
JQ704839.1;NA
JQ704840.1;NA
JQ704841.1;NA
JQ704842.1;NA
JQ704843.1;NA
JQ704844.1;NA
JQ704845.1;NA
JQ704846.1;NA
JQ704847.1;NA
JQ704848.1;NA
JQ704849.1;NA
JQ704850.1;NA
JQ704851.1;NA
JQ704852.1;NA
JQ704853.1;NA
JQ704854.1;NA
JQ704855.1;NA
JQ704856.1;NA
JQ704857.1;NA
JQ704858.1;NA
JQ704859.1;NA
JQ704860.1;NA
JQ704861.1;NA
JQ704862.1;NA
JQ704863.1;NA
JQ704864.1;NA
